"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
372.057122,"C14H15O11N1","CHON","Tannin",1.07,0.79,0.2,0.7143,14,15,11,1,0,0
372.0724375,"C18H15O8N1","CHON","Lignin",0.83,0.44,0.5385,0.2222,18,15,8,1,0,0
372.072705,"C18H15O8N1","CHON","Lignin",0.83,0.44,0.5385,0.2222,18,15,8,1,0,0
372.083759,"C17H15O7N3","CHON","Lignin",0.88,0.41,0.5238,0.4706,17,15,7,3,0,0
372.0936154,"C15H19O10N1","CHON","Tannin",1.27,0.67,0.1111,0.2667,15,19,10,1,0,0
372.097057,"C12H23O10N1S1","CHONS","Carb",1.92,0.83,-1,0.1667,12,23,10,1,1,0
372.1048669,"C14H19O9N3","CHON","Lignin",1.36,0.64,-0.0769,0.5714,14,19,9,3,0,0
372.109097,"C19H19O7N1","CHON","Lignin",1,0.37,0.4483,-0.1053,19,19,7,1,0,0
372.1299863,"C16H23O9N1","CHON","Lignin",1.44,0.56,0.0476,-0.125,16,23,9,1,0,0
372.1411765,"C15H23O8N3","CHON","Protein",1.53,0.53,-0.125,0.1333,15,23,8,3,0,0
372.145187,"C20H23O6N1","CHON","Lignin",1.15,0.3,0.375,-0.4,20,23,6,1,0,0
372.145427,"C20H23O6N1","CHON","Lignin",1.15,0.3,0.375,-0.4,20,23,6,1,0,0
372.151062,"C13H27O11N1","CHON","Carb",2.08,0.85,-0.8462,-0.1538,13,27,11,1,0,0
372.166281,"C17H27O8N1","CHON","Protein",1.59,0.47,0,-0.4706,17,27,8,1,0,0
372.1776552,"C16H27O7N3","CHON","Protein",1.69,0.44,-0.1579,-0.25,16,27,7,3,0,0
372.2026818,"C18H31O7N1","CHON","Protein",1.72,0.39,-0.037,-0.7778,18,31,7,1,0,0
372.2140193,"C17H31O6N3","CHON","Protein",1.82,0.35,-0.1818,-0.5882,17,31,6,3,0,0
372.2332365,"C26H31O1N1","CHON","UnsatHC",1.19,0.04,0.4286,-1,26,31,1,1,0,0
372.2391172,"C19H35O6N1","CHON","Protein",1.84,0.32,-0.0667,-1.0526,19,35,6,1,0,0
372.275616,"C20H39O5N1","CHON","Lipid",1.95,0.25,-0.0909,-1.3,20,39,5,1,0,0
372.865314,"C9H10O2S7","CHOS","Lignin",1.11,0.22,-3,0.8889,9,10,2,0,7,0
372.901574,"C10H14O1S7","CHOS","UnsatHC",1.4,0.1,-1.4,0.2,10,14,1,0,7,0
372.933904,"C13H10O5S4","CHOS","ConHC",0.77,0.38,0.3846,0.6154,13,10,5,0,4,0
372.945765,"C20H6O2S3","CHOS","ConHC",0.3,0.1,0.875,0.2,20,6,2,0,3,0
372.95699,"C19H6O1N2S3","CHONS","ConHC",0.32,0.05,0.9259,0.4211,19,6,1,2,3,0
372.96711,"C10H18O1N2S6","CHONS","Lipid",1.8,0.1,-3.6667,0.2,10,18,1,2,6,0
372.981381,"C13H14O3N2S4","CHONS","Lignin",1.08,0.23,0.0909,0.4615,13,14,3,2,4,0
372.9837363,"C16H6O11","CHO","ConHC",0.38,0.69,0.8095,1,16,6,11,0,0,0
372.984856,"C10H18O3N2S5","CHONS","Protein",1.8,0.3,-3.6667,0.4,10,18,3,2,5,0
372.987665,"C14H14O6S3","CHOS","Lignin",1,0.43,0.25,0.2857,14,14,6,0,3,0
373.0049319,"C13H10O13","CHO","Other",0.77,1,0.3846,1.2308,13,10,13,0,0,0
373.012674,"C18H15O3S2P1","CHOSP","Lignin",0.83,0.17,0.5556,-0.2778,18,15,3,0,2,1
373.0176457,"C21H10O5S1","CHOS","ConHC",0.48,0.24,0.7714,0.0952,21,10,5,0,1,0
373.0178954,"C14H18O2N2S4","CHONS","Lignin",1.29,0.14,0,0,14,18,2,2,4,0
373.0201133,"C17H10O10","CHO","ConHC",0.59,0.59,0.6667,0.5882,17,10,10,0,0,0
373.020314,"C17H10O10","CHO","ConHC",0.59,0.59,0.6667,0.5882,17,10,10,0,0,0
373.023587,"C14H14O10S1","CHOS","Tannin",1,0.71,0.25,0.5714,14,14,10,0,1,0
373.035413,"C21H10O7","CHO","ConHC",0.48,0.33,0.7714,0.1905,21,10,7,0,0,0
373.038093,"C10H18O9N2S2","CHONS","Carb",1.8,0.9,-3.6667,1,10,18,9,2,2,0
373.038419,"C20H11O4N2P1","CHONP","ConHC",0.55,0.2,0.8,0.15,20,11,4,2,0,1
373.03879,"C18H14O7S1","CHOS","ConHC",0.78,0.39,0.5556,0.1111,18,14,7,0,1,0
373.0412227,"C14H14O12","CHO","Tannin",1,0.86,0.25,0.7143,14,14,12,0,0,0
373.045142,"C14H19O4N2S2P1","CHONSP","Lignin",1.36,0.29,0,-0.0714,14,19,4,2,2,1
373.054244,"C11H19O12P1","CHOP","Other",1.73,1.09,-1,0.4545,11,19,12,0,0,1
373.0564995,"C18H14O9","CHO","ConHC",0.78,0.5,0.5556,0.2222,18,14,9,0,0,0
373.0629248,"C14H19O6N2S1P1","CHONSP","Lignin",1.36,0.43,0,0.0714,14,19,6,2,1,1
373.0677258,"C17H14O8N2","CHON","Lignin",0.82,0.47,0.5455,0.4706,17,14,8,2,0,0
373.0717721,"C22H14O6","CHO","ConHC",0.64,0.27,0.6842,-0.0909,22,14,6,0,0,0
373.074443,"C11H22O8N2S2","CHONS","Carb",2,0.73,-2,0.3636,11,22,8,2,2,0
373.075396,"C12H26O3N2S4","CHONS","Lipid",2.17,0.25,-1.4444,-0.5,12,26,3,2,4,0
373.077654,"C15H18O11","CHO","Tannin",1.2,0.73,0.1579,0.2667,15,18,11,0,0,0
373.078164,"C18H19O3N2S1P1","CHONSP","Lignin",1.06,0.17,0.44,-0.2778,18,19,3,2,1,1
373.083074,"C21H14O5N2","CHON","ConHC",0.67,0.24,0.697,0.0952,21,14,5,2,0,0
373.088839,"C14H18O10N2","CHON","Tannin",1.29,0.71,0,0.5714,14,18,10,2,0,0
373.0905,"C12H23O11P1","CHOP","Carb",1.92,0.92,-0.8182,-0.0833,12,23,11,0,0,1
373.0928995,"C19H18O8","CHO","Lignin",0.95,0.42,0.4667,-0.1053,19,18,8,0,0,0
373.098765,"C12H22O13","CHO","Other",1.83,1.08,-0.8182,0.3333,12,22,13,0,0,0
373.101719,"C11H23O10N2P1","CHONP","Carb",2.09,0.91,-2,0.2727,11,23,10,2,0,1
373.1140055,"C16H22O10","CHO","Lignin",1.38,0.62,0.0909,-0.125,16,22,10,0,0,0
373.1269275,"C13H27O10P1","CHOP","Carb",2.08,0.77,-0.7143,-0.5385,13,27,10,0,0,1
373.129285,"C20H22O7","CHO","Lignin",1.1,0.35,0.3939,-0.4,20,22,7,0,0,0
373.1321915,"C19H23O4N2P1","CHONP","Lignin",1.21,0.21,0.3571,-0.4737,19,23,4,2,0,1
373.1351455,"C13H26O12","CHO","Carb",2,0.92,-0.7143,-0.1538,13,26,12,0,0,0
373.1422326,"C17H27O7P1","CHOP","Protein",1.59,0.41,0.04,-0.7647,17,27,7,0,0,1
373.1504382,"C17H26O9","CHO","Protein",1.53,0.53,0.04,-0.4706,17,26,9,0,0,0
373.161619,"C16H26O8N2","CHON","Protein",1.62,0.5,-0.1,-0.25,16,26,8,2,0,0
373.163222,"C25H26O1S1","CHOS","UnsatHC",1.04,0.04,0.4894,-0.88,25,26,1,0,1,0
373.1656893,"C21H26O6","CHO","Lignin",1.24,0.29,0.3333,-0.6667,21,26,6,0,0,0
373.1689543,"C18H30O6S1","CHOS","Protein",1.67,0.33,0,-0.8889,18,30,6,0,1,0
373.186784,"C18H30O8","CHO","Protein",1.67,0.44,0,-0.7778,18,30,8,0,0,0
373.197998,"C17H30O7N2","CHON","Protein",1.76,0.41,-0.1304,-0.5882,17,30,7,2,0,0
373.201958,"C22H30O5","CHO","Lignin",1.36,0.23,0.2821,-0.9091,22,30,5,0,0,0
373.2231816,"C19H34O7","CHO","Protein",1.79,0.37,-0.0323,-1.0526,19,34,7,0,0,0
373.2384356,"C23H34O4","CHO","Lignin",1.48,0.17,0.2381,-1.1304,23,34,4,0,0,0
373.2595508,"C20H38O6","CHO","Protein",1.9,0.3,-0.0588,-1.3,20,38,6,0,0,0
373.2748496,"C24H38O3","CHO","Lipid",1.58,0.12,0.2,-1.3333,24,38,3,0,0,0
373.295919,"C21H42O5","CHO","Lipid",2,0.24,-0.0811,-1.5238,21,42,5,0,0,0
373.3322633,"C22H46O4","CHO","Lipid",2.09,0.18,-0.1,-1.7273,22,46,4,0,0,0
374.009478,"C23H5O5N1","CHON","ConHC",0.22,0.22,0.9487,0.3478,23,5,5,1,0,0
374.0152996,"C16H9O10N1","CHON","ConHC",0.56,0.62,0.7,0.875,16,9,10,1,0,0
374.0275345,"C16H13O4N3S2","CHONS","Lignin",0.81,0.25,0.5556,0.5,16,13,4,3,2,0
374.0281695,"C24H9O2N1S1","CHONS","ConHC",0.38,0.08,0.8571,0,24,9,2,1,1,0
374.036483,"C13H13O12N1","CHON","Tannin",1,0.92,0.1667,1.0769,13,13,12,1,0,0
374.0517365,"C17H13O9N1","CHON","ConHC",0.76,0.53,0.5652,0.4706,17,13,9,1,0,0
374.052018,"C17H13O9N1","CHON","ConHC",0.76,0.53,0.5652,0.4706,17,13,9,1,0,0
374.064624,"C14H18O9N1P1","CHONP","Lignin",1.29,0.64,0.0667,0.2143,14,18,9,1,0,1
374.072887,"C14H17O11N1","CHON","Tannin",1.21,0.79,0.0667,0.5714,14,17,11,1,0,0
374.0880937,"C18H17O8N1","CHON","Lignin",0.94,0.44,0.4615,0.1111,18,17,8,1,0,0
374.088383,"C18H17O8N1","CHON","Lignin",0.94,0.44,0.4615,0.1111,18,17,8,1,0,0
374.106828,"C19H21O5N1S1","CHONS","Lignin",1.11,0.26,0.3793,-0.3158,19,21,5,1,1,0
374.109259,"C15H21O10N1","CHON","Tannin",1.4,0.67,0,0.1333,15,21,10,1,0,0
374.120411,"C14H21O9N3","CHON","AminoSugar",1.5,0.64,-0.2308,0.4286,14,21,9,3,0,0
374.124507,"C19H21O7N1","CHON","Lignin",1.11,0.37,0.3793,-0.2105,19,21,7,1,0,0
374.124711,"C19H21O7N1","CHON","Lignin",1.11,0.37,0.3793,-0.2105,19,21,7,1,0,0
374.1568796,"C15H25O8N3","CHON","Protein",1.67,0.53,-0.25,0,15,25,8,3,0,0
374.160899,"C20H25O6N1","CHON","Lignin",1.25,0.3,0.3125,-0.5,20,25,6,1,0,0
374.1820308,"C17H29O8N1","CHON","Protein",1.71,0.47,-0.0833,-0.5882,17,29,8,1,0,0
374.2084965,"C20H29O4N3","CHON","Lignin",1.45,0.2,0.2,-0.6,20,29,4,3,0,0
374.2184388,"C18H33O7N1","CHON","Protein",1.83,0.39,-0.1111,-0.8889,18,33,7,1,0,0
374.2547773,"C19H37O6N1","CHON","Protein",1.95,0.32,-0.1333,-1.1579,19,37,6,1,0,0
374.9970276,"C13H16O3N2S4","CHONS","Lignin",1.23,0.23,-0.0909,0.3077,13,16,3,2,4,0
374.9993804,"C16H8O11","CHO","ConHC",0.5,0.69,0.7143,0.875,16,8,11,0,0,0
375.01454,"C20H8O8","CHO","ConHC",0.4,0.4,0.8125,0.4,20,8,8,0,0,0
375.017519,"C19H9O5N2P1","CHONP","ConHC",0.47,0.26,0.8519,0.3684,19,9,5,2,0,1
375.0205341,"C13H12O13","CHO","Tannin",0.92,1,0.2308,1.0769,13,12,13,0,0,0
375.0244454,"C13H17O5N2S2P1","CHONSP","Lignin",1.31,0.38,-0.0909,0.2308,13,17,5,2,2,1
375.0246885,"C11H20O8S3","CHOS","Carb",1.82,0.73,-1.25,0.1818,11,20,8,0,3,0
375.0334071,"C21H12O5S1","CHOS","ConHC",0.57,0.24,0.7143,0,21,12,5,0,1,0
375.0357859,"C17H12O10","CHO","ConHC",0.71,0.59,0.5833,0.4706,17,12,10,0,0,0
375.035997,"C17H12O10","CHO","ConHC",0.71,0.59,0.5833,0.4706,17,12,10,0,0,0
375.042112,"C13H17O7N2S1P1","CHONSP","Lignin",1.31,0.54,-0.0909,0.3846,13,17,7,2,1,1
375.0510623,"C21H12O7","CHO","ConHC",0.57,0.33,0.7143,0.0952,21,12,7,0,0,0
375.053955,"C20H13O4N2P1","CHONP","ConHC",0.65,0.2,0.7333,0.05,20,13,4,2,0,1
375.054371,"C18H16O7S1","CHOS","Lignin",0.89,0.39,0.4815,0,18,16,7,0,1,0
375.0569417,"C14H16O12","CHO","Tannin",1.14,0.86,0.125,0.5714,14,16,12,0,0,0
375.060836,"C14H21O4N2S2P1","CHONSP","Lipid",1.5,0.29,-0.1429,-0.2143,14,21,4,2,2,1
375.063201,"C10H21O9N2S1P1","CHONSP","Carb",2.1,0.9,-4.3333,0.5,10,21,9,2,1,1
375.0698331,"C11H21O12P1","CHOP","Other",1.91,1.09,-1.25,0.2727,11,21,12,0,0,1
375.0721638,"C18H16O9","CHO","Lignin",0.89,0.5,0.4815,0.1111,18,16,9,0,0,0
375.072389,"C18H16O9","CHO","Lignin",0.89,0.5,0.4815,0.1111,18,16,9,0,0,0
375.0834415,"C17H16O8N2","CHON","Lignin",0.94,0.47,0.4545,0.3529,17,16,8,2,0,0
375.0874259,"C22H16O6","CHO","ConHC",0.73,0.27,0.6316,-0.1818,22,16,6,0,0,0
375.087651,"C22H16O6","CHO","ConHC",0.73,0.27,0.6316,-0.1818,22,16,6,0,0,0
375.0932504,"C15H20O11","CHO","Tannin",1.33,0.73,0.0526,0.1333,15,20,11,0,0,0
375.1062456,"C12H25O11P1","CHOP","Carb",2.08,0.92,-1,-0.25,12,25,11,0,0,1
375.107975,"C11H24O10N2S1","CHONS","Carb",2.18,0.91,-2.3333,0.3636,11,24,10,2,1,0
375.1085394,"C19H20O8","CHO","Lignin",1.05,0.42,0.4,-0.2105,19,20,8,0,0,0
375.111513,"C18H21O5N2P1","CHONP","Lignin",1.17,0.28,0.36,-0.2778,18,21,5,2,0,1
375.1143858,"C12H24O13","CHO","Other",2,1.08,-1,0.1667,12,24,13,0,0,0
375.119873,"C18H20O7N2","CHON","Lignin",1.11,0.39,0.36,0,18,20,7,2,0,0
375.1215393,"C16H25O8P1","CHOP","Protein",1.56,0.5,0,-0.5625,16,25,8,0,0,1
375.1296992,"C16H24O10","CHO","AminoSugar",1.5,0.62,0,-0.25,16,24,10,0,0,0
375.1409413,"C15H24O9N2","CHON","AminoSugar",1.6,0.6,-0.1765,0,15,24,9,2,0,0
375.142464,"C24H24O2S1","CHOS","UnsatHC",1,0.08,0.5,-0.75,24,24,2,0,1,0
375.1449375,"C20H24O7","CHO","Lignin",1.2,0.35,0.3333,-0.5,20,24,7,0,0,0
375.148278,"C17H28O7S1","CHOS","Protein",1.65,0.41,-0.04,-0.7059,17,28,7,0,1,0
375.1660177,"C17H28O9","CHO","Protein",1.65,0.53,-0.04,-0.5882,17,28,9,0,0,0
375.177237,"C16H28O8N2","CHON","Protein",1.75,0.5,-0.2,-0.375,16,28,8,2,0,0
375.178785,"C25H28O1S1","CHOS","UnsatHC",1.12,0.04,0.4468,-0.96,25,28,1,0,1,0
375.1812704,"C21H28O6","CHO","Lignin",1.33,0.29,0.2778,-0.7619,21,28,6,0,0,0
375.184326,"C20H29O3N2P1","CHONP","Lignin",1.45,0.15,0.2258,-0.85,20,29,3,2,0,1
375.2024363,"C18H32O8","CHO","Protein",1.78,0.44,-0.0714,-0.8889,18,32,8,0,0,0
375.2177094,"C22H32O5","CHO","Lignin",1.45,0.23,0.2308,-1,22,32,5,0,0,0
375.2387942,"C19H36O7","CHO","Protein",1.89,0.37,-0.0968,-1.1579,19,36,7,0,0,0
375.2540192,"C23H36O4","CHO","Lipid",1.57,0.17,0.1905,-1.2174,23,36,4,0,0,0
375.257546,"C20H40O4S1","CHOS","Lipid",2,0.2,-0.1176,-1.5,20,40,4,0,1,0
375.2751837,"C20H40O6","CHO","Protein",2,0.3,-0.1176,-1.4,20,40,6,0,0,0
375.290536,"C24H40O3","CHO","Lipid",1.67,0.12,0.1556,-1.4167,24,40,3,0,0,0
375.3115617,"C21H44O5","CHO","Lipid",2.1,0.24,-0.1351,-1.619,21,44,5,0,0,0
375.3268205,"C25H44O2","CHO","Lipid",1.76,0.08,0.125,-1.6,25,44,2,0,0,0
376.0253625,"C16H15O2N3S3","CHONS","Lignin",0.94,0.12,0.4444,0.25,16,15,2,3,3,0
376.0310052,"C16H11O10N1","CHON","ConHC",0.69,0.62,0.6,0.75,16,11,10,1,0,0
376.0438785,"C13H16O10N1P1","CHONP","Tannin",1.23,0.77,0,0.5385,13,16,10,1,0,1
376.0673889,"C17H15O9N1","CHON","Lignin",0.88,0.53,0.4783,0.3529,17,15,9,1,0,0
376.0676408,"C17H15O9N1","CHON","Lignin",0.88,0.53,0.4783,0.3529,17,15,9,1,0,0
376.088611,"C14H19O11N1","CHON","Tannin",1.36,0.79,-0.0667,0.4286,14,19,11,1,0,0
376.0918556,"C11H23O11N1S1","CHONS","Carb",2.09,1,-1.8571,0.3636,11,23,11,1,1,0
376.099658,"C13H19O10N3","CHON","Tannin",1.46,0.77,-0.4,0.7692,13,19,10,3,0,0
376.099861,"C13H19O10N3","CHON","Tannin",1.46,0.77,-0.4,0.7692,13,19,10,3,0,0
376.1037273,"C18H19O8N1","CHON","Lignin",1.06,0.44,0.3846,0,18,19,8,1,0,0
376.1039647,"C18H19O8N1","CHON","Lignin",1.06,0.44,0.3846,0,18,19,8,1,0,0
376.1046935,"C19H23O3N1S2","CHONS","Lignin",1.21,0.16,0.3103,-0.5263,19,23,3,1,2,0
376.1158,"C18H23O2N3S2","CHONS","UnsatHC",1.28,0.11,0.25,-0.3333,18,23,2,3,2,0
376.1360935,"C14H23O9N3","CHON","AminoSugar",1.64,0.64,-0.3846,0.2857,14,23,9,3,0,0
376.154862,"C15H27O6N3S1","CHONS","Protein",1.8,0.4,-0.375,-0.2667,15,27,6,3,1,0
376.176477,"C20H27O6N1","CHON","Lignin",1.35,0.3,0.25,-0.6,20,27,6,1,0,0
376.2242264,"C20H31O4N3","CHON","Lipid",1.55,0.2,0.1333,-0.7,20,31,4,3,0,0
376.2340865,"C18H35O7N1","CHON","Protein",1.94,0.39,-0.1852,-1,18,35,7,1,0,0
376.3069025,"C20H43O5N1","CHON","Lipid",2.15,0.25,-0.2121,-1.5,20,43,5,1,0,0
376.8832334,"C10H3O10S2P1","CHOSP","Other",0.3,1,1,2.1,10,3,10,0,2,1
376.922117,"C11H10O3N2S5","CHONS","Lignin",0.91,0.27,-0.2,1.0909,11,10,3,2,5,0
376.9833756,"C12H12O10P2","CHOP","Tannin",1,0.83,0.2,0.6667,12,12,10,0,0,2
376.991328,"C23H6O4S1","CHOS","ConHC",0.26,0.17,0.9,0.1739,23,6,4,0,1,0
377.0126366,"C20H10O6S1","CHOS","ConHC",0.5,0.3,0.75,0.2,20,10,6,0,1,0
377.0150305,"C16H10O11","CHO","ConHC",0.62,0.69,0.619,0.75,16,10,11,0,0,0
377.0152715,"C16H10O11","CHO","ConHC",0.62,0.69,0.619,0.75,16,10,11,0,0,0
377.0231033,"C10H20O9S1P2","CHOSP","Carb",2,0.9,-2.2,0,10,20,9,0,1,2
377.025521,"C17H15O6S1P1","CHOSP","Lignin",0.88,0.35,0.5,-0.0588,17,15,6,0,1,1
377.029653,"C12H14O10N2S1","CHONS","Tannin",1.17,0.83,-0.25,1.1667,12,14,10,2,1,0
377.0301953,"C20H10O8","CHO","ConHC",0.5,0.4,0.75,0.3,20,10,8,0,0,0
377.030393,"C20H10O8","CHO","ConHC",0.5,0.4,0.75,0.3,20,10,8,0,0,0
377.0332533,"C19H11O5N2P1","CHONP","ConHC",0.58,0.26,0.7778,0.2632,19,11,5,2,0,1
377.0361443,"C13H14O13","CHO","Tannin",1.08,1,0.0769,0.9231,13,14,13,0,0,0
377.0489567,"C21H14O5S1","CHOS","ConHC",0.67,0.24,0.6571,-0.0952,21,14,5,0,1,0
377.0514178,"C17H14O10","CHO","Lignin",0.82,0.59,0.5,0.3529,17,14,10,0,0,0
377.0627023,"C16H14O9N2","CHON","Lignin",0.88,0.56,0.4737,0.625,16,14,9,2,0,0
377.066746,"C21H14O7","CHO","ConHC",0.67,0.33,0.6571,0,21,14,7,0,0,0
377.0701319,"C18H18O7S1","CHOS","Lignin",1,0.39,0.4074,-0.1111,18,18,7,0,1,0
377.0725333,"C14H18O12","CHO","Tannin",1.29,0.86,0,0.4286,14,18,12,0,0,0
377.0855952,"C11H23O12P1","CHOP","Other",2.09,1.09,-1.5,0.0909,11,23,12,0,0,1
377.0872407,"C10H22O11N2S1","CHONS","Other",2.2,1.1,-5,0.8,10,22,11,2,1,0
377.0877309,"C18H18O9","CHO","Lignin",1,0.5,0.4074,0,18,18,9,0,0,0
377.0990176,"C17H18O8N2","CHON","Lignin",1.06,0.47,0.3636,0.2353,17,18,8,2,0,0
377.100652,"C15H23O9P1","CHOP","AminoSugar",1.53,0.6,-0.0526,-0.3333,15,23,9,0,0,1
377.106057,"C21H19O3N2P1","CHONP","Lignin",0.9,0.14,0.5758,-0.3333,21,19,3,2,0,1
377.106502,"C19H22O6S1","CHOS","Lignin",1.16,0.32,0.3333,-0.4211,19,22,6,0,1,0
377.1089264,"C15H22O11","CHO","Tannin",1.47,0.73,-0.0526,0,15,22,11,0,0,0
377.120137,"C14H22O10N2","CHON","Carb",1.57,0.71,-0.2857,0.2857,14,22,10,2,0,0
377.121691,"C23H22O3S1","CHOS","Lignin",0.96,0.13,0.5122,-0.6087,23,22,3,0,1,0
377.1241787,"C19H22O8","CHO","Lignin",1.16,0.42,0.3333,-0.3158,19,22,8,0,0,0
377.1272352,"C16H26O8S1","CHOS","Protein",1.62,0.5,-0.0909,-0.5,16,26,8,0,1,0
377.1274795,"C16H26O8S1","CHOS","Protein",1.62,0.5,-0.0909,-0.5,16,26,8,0,1,0
377.1300089,"C12H26O13","CHO","Other",2.17,1.08,-1.1818,0,12,26,13,0,0,0
377.1429304,"C20H26O5S1","CHOS","Lignin",1.3,0.25,0.2727,-0.7,20,26,5,0,1,0
377.1453193,"C16H26O10","CHO","AminoSugar",1.62,0.62,-0.0909,-0.375,16,26,10,0,0,0
377.156591,"C15H26O9N2","CHON","AminoSugar",1.73,0.6,-0.2941,-0.1333,15,26,9,2,0,0
377.160576,"C20H26O7","CHO","Lignin",1.3,0.35,0.2727,-0.6,20,26,7,0,0,0
377.1635523,"C19H27O4N2P1","CHONP","Lignin",1.42,0.21,0.2143,-0.6842,19,27,4,2,0,1
377.1817192,"C17H30O9","CHO","Protein",1.76,0.53,-0.12,-0.7059,17,30,9,0,0,0
377.1930213,"C16H30O8N2","CHON","Protein",1.88,0.5,-0.3,-0.5,16,30,8,2,0,0
377.1969241,"C21H30O6","CHO","Lignin",1.43,0.29,0.2222,-0.8571,21,30,6,0,0,0
377.209915,"C18H35O6P1","CHOP","Protein",1.94,0.33,-0.1429,-1.2778,18,35,6,0,0,1
377.2180911,"C18H34O8","CHO","Protein",1.89,0.44,-0.1429,-1,18,34,8,0,0,0
377.2333565,"C22H34O5","CHO","Lipid",1.55,0.23,0.1795,-1.0909,22,34,5,0,0,0
377.236721,"C19H38O5S1","CHOS","Lipid",2,0.26,-0.1613,-1.3684,19,38,5,0,1,0
377.24617,"C19H39O5P1","CHOP","Lipid",2.05,0.26,-0.1613,-1.5263,19,39,5,0,0,1
377.2544415,"C19H38O7","CHO","Protein",2,0.37,-0.1613,-1.2632,19,38,7,0,0,0
377.2696388,"C23H38O4","CHO","Lipid",1.65,0.17,0.1429,-1.3043,23,38,4,0,0,0
377.273074,"C20H42O4S1","CHOS","Lipid",2.1,0.2,-0.1765,-1.6,20,42,4,0,1,0
377.3061194,"C24H42O3","CHO","Lipid",1.75,0.12,0.1111,-1.5,24,42,3,0,0,0
378.0230485,"C23H9O3N1S1","CHONS","ConHC",0.39,0.13,0.8462,0.087,23,9,3,1,1,0
378.0466025,"C16H13O10N1","CHON","Lignin",0.81,0.62,0.5,0.625,16,13,10,1,0,0
378.046836,"C16H13O10N1","CHON","Lignin",0.81,0.62,0.5,0.625,16,13,10,1,0,0
378.062898,"C10H22O10N1S1P1","CHONSP","Other",2.2,1,-3.5,0.3,10,22,10,1,1,1
378.077431,"C17H21O1N3S3","CHONS","UnsatHC",1.24,0.06,0.2381,-0.2353,17,21,1,3,3,0
378.0830428,"C17H17O9N1","CHON","Lignin",1,0.53,0.3913,0.2353,17,17,9,1,0,0
378.083328,"C17H17O9N1","CHON","Lignin",1,0.53,0.3913,0.2353,17,17,9,1,0,0
378.0909583,"C11H27O7N1S1P2","CHONSP","Other",2.45,0.64,-2.1429,-0.7273,11,27,7,1,1,2
378.0942698,"C16H17O8N3","CHON","Lignin",1.06,0.5,0.3333,0.5,16,17,8,3,0,0
378.10132,"C20H18O3N3P1","CHONP","Lignin",0.9,0.15,0.5862,-0.15,20,18,3,3,0,1
378.1042485,"C14H21O11N1","CHON","Carb",1.5,0.79,-0.2,0.2857,14,21,11,1,0,0
378.1075724,"C11H25O11N1S1","CHONS","Other",2.27,1,-2.1429,0.1818,11,25,11,1,1,0
378.1194201,"C18H21O8N1","CHON","Lignin",1.17,0.44,0.3077,-0.1111,18,21,8,1,0,0
378.131625,"C18H25O2N3S2","CHONS","UnsatHC",1.39,0.11,0.1667,-0.4444,18,25,2,3,2,0
378.133082,"C16H30O3N1S2P1","CHONSP","Lipid",1.88,0.19,-0.2381,-1.0625,16,30,3,1,2,1
378.1381765,"C19H25O5N1S1","CHONS","Lignin",1.32,0.26,0.2414,-0.5263,19,25,5,1,1,0
378.1405767,"C15H25O10N1","CHON","AminoSugar",1.67,0.67,-0.2222,-0.1333,15,25,10,1,0,0
378.1557468,"C19H25O7N1","CHON","Lignin",1.32,0.37,0.2414,-0.4211,19,25,7,1,0,0
378.1670472,"C18H25O6N3","CHON","Lignin",1.39,0.33,0.1667,-0.2222,18,25,6,3,0,0
378.1921225,"C20H29O6N1","CHON","Lignin",1.45,0.3,0.1875,-0.7,20,29,6,1,0,0
378.2033754,"C19H29O5N3","CHON","Lipid",1.53,0.26,0.1111,-0.5263,19,29,5,3,0,0
378.2049855,"C17H34O6N1P1","CHONP","Protein",2,0.35,-0.25,-1.1176,17,34,6,1,0,1
378.2397375,"C20H33O4N3","CHON","Lipid",1.65,0.2,0.0667,-0.8,20,33,4,3,0,0
378.945275,"C13H16O1S6","CHOS","UnsatHC",1.23,0.08,-0.0769,-0.1538,13,16,1,0,6,0
378.9800865,"C22H5O5P1","CHOP","ConHC",0.23,0.23,0.9459,0.2273,22,5,5,0,0,1
378.991854,"C19H8O7S1","CHOS","ConHC",0.42,0.37,0.7931,0.4211,19,8,7,0,1,0
378.9943615,"C15H8O12","CHO","ConHC",0.53,0.8,0.6667,1.0667,15,8,12,0,0,0
379.007004,"C23H8O4S1","CHOS","ConHC",0.35,0.17,0.85,0.087,23,8,4,0,1,0
379.00725,"C12H13O12P1","CHOP","Tannin",1.08,1,0,0.9167,12,13,12,0,0,1
379.0095336,"C19H8O9","CHO","ConHC",0.42,0.47,0.7931,0.5263,19,8,9,0,0,0
379.015367,"C12H12O14","CHO","Other",1,1.17,0,1.3333,12,12,14,0,0,0
379.0175795,"C13H18O7S1P2","CHOSP","Lignin",1.38,0.54,-0.0769,-0.1538,13,18,7,0,1,2
379.019925,"C20H13O4S1P1","CHOSP","ConHC",0.65,0.2,0.6875,-0.15,20,13,4,0,1,1
379.0282638,"C20H12O6S1","CHOS","ConHC",0.6,0.3,0.6875,0.1,20,12,6,0,1,0
379.0287175,"C12H18O6N2S1P2","CHONSP","Protein",1.5,0.5,-0.5,0.1667,12,18,6,2,1,2
379.03069,"C16H12O11","CHO","ConHC",0.75,0.69,0.5238,0.625,16,12,11,0,0,0
